8503164475714,0011011111
7308164099532,1011111100
8608191734249,1110111101
5109271729176,1011000000
8301282159349,1111011101
8312173786146,1100100100
6407231513838,0110001000
5210192721628,0111010111
7312201419259,1001110010
8508262225990,0101000010
5705253373968,1011011001
7109234307365,1111011010
5909194006504,1110011101
8603202057559,0001101100
6904222248070,0111010101
6808204334950,0001010110
8711203896707,0011110101
7408024224735,0000101011
7302083564228,1111000101
7811073773428,1010011100
9302153142595,1011110101
8607231240711,0110100101
8809272895267,1011110010
5502233602810,1101001000
7903052967470,1100010011
8107081748332,1010111101
8911121015002,1110000011
6903283271454,1001001000
6210033130735,0011000000
5610262098897,0110001101
6607144022259,1011011111
5909252485507,0100101100
6811022427590,1010101001
9105201305418,1110001010
9810131306911,1110000111
5809244756340,1100000001
9005164050064,1101011010
9804164513757,1010001000
5610212160746,1001001111
6603121137164,1101110110
5511131732097,0101100010
7212133222474,1000000001
5910133397616,0111001111
9411262925863,1010101110
9212242536416,1100011100
5309081023523,0111101001
5305212919004,0110111001
6203204547033,1011011111
9501111891233,1111010011
8305154510578,1110100000
9705042711137,1010100011
8710253065693,0101001100
6503251754977,0110101101
8305013566066,1010011101
9707072557905,0001101100
9304224163694,1001010101
9405161113013,1000100011
5803184977819,1101000000
5311232993010,1110110011
8404134265217,1101111101
9803232599934,0110010010
6312042211364,0010111100
8202052986313,1010111111
6908022670680,1110100111
8906223736175,0000001000
5408042228385,0100011110
5902172979532,0111011101
6801034520882,1101000100
8801271792054,1000111011
7305051913139,1110010110
7802264559658,1111101111
8704163699698,0110101000
9005243085692,1100100101
5312183599439,0101001100
6908192299343,0110111111
7108014424955,1001011110
7810122179246,1101111111
9406081407993,0100101010
9104194557963,1101111000
7502191846448,0011001110
9905202645935,1100111010
9908233488111,0011001011
9306233990111,1100110000
7211251148457,0100001100
6511203469391,1000001110
8404034911331,0010111000
7105134246373,0000010011
7006041847028,0001110101
7003152579713,1111010111
6804263805780,0101011100
9803262375557,0011101100
9904112981237,1100100000
9605182931962,1110101011
8911262901607,0000111000
7710092163811,1001101101
6601061357131,1111100100
9411273973716,0001111001
5311213734763,1101011010
8505103339869,1101101011
7701161369408,1011111010
5804152940582,1110100111
5711073678261,1001111111
5407201276632,0110010001
5601034635544,0001011001
5004014994858,1000101001
7102251583486,1111011101
8606143835022,0100000110
7203261570415,0100010110
9410204540330,0001100100
9801232999903,1101010101
5203041787688,0101001001
6505152609132,0010000010
5201092411990,0010100101
6505233255658,0010000101
6002011973738,0001000101
8604281239531,1011100011
9105253524838,0101010001
6611023539916,1011001010
8301053223224,1011001111
6206162083578,1001000110
8011154129930,0101110111
6812114521264,1000011011
6002024660715,1110010110
6307042371769,1011010101
8303082040597,0100010000
9710044893665,1000101101
8305223087616,0000010001
7505034561802,1010000100
8512192458948,0101100101
9007174122805,0101001011
6903143347157,0111001100
6209242273105,1101011010
6905223042455,0111000101
7203121835202,1101010111
7410051799245,0101010110
8206022032163,0010110010
8809023601190,1110111100
6101122818999,1000011100
8106254511950,0010111110
7704274450564,0001110110
5504112785922,1001001110
9804223827125,1001010000
8607084285798,1101100111
5301071574235,0010100011
7612094891167,1001000111
8510202839592,0111000000
5806083775477,0011101010
6201224611338,0101111001
5208062209799,1011011000
5708281628637,1001100011
5107134634032,1010010110
5901132146297,0110101011
7702074957163,1101001101
5104163478590,0000010110
7411203509050,0100110100
6408263101580,0110001001
7001202912276,0010001001
9405061148902,1000000110
9709191416283,0011111010
7405251214817,0100011110
9308283441145,1110110001
5405052726772,0111000010
9602071024498,1001000000
8110173144518,1111100000
5807182142917,0010000111
7411183128552,0111111110
8312131455093,0110101011
8310124312005,0100111101
8803152184403,0011100100
9305104291741,0000001100
5902032718166,0000001001
5404271479161,0001111100
6003172372124,0011001001
7001284788515,1000111011
5304202404743,0011000100
9506133167854,0001101001
8708134022966,0111010100
5902121381882,1110101010
8706033624740,0110110101
7207154360371,1001001010
6002044030461,1110100111
5902153363163,1110111111
7609052797616,0010001011
7605043973673,0110011100
6602094029971,0111000110
9002101025250,1100110101
9712183189137,1000011000
9712144040097,0010101011
6303271399129,0111010001
7602283001606,1101111010
8202012743550,0101010101
9206061139328,1000101000
6609083084445,1010000110
5203141314217,0001110010
7301011852469,0111011110
7705232850527,1001001001
8206182595889,0000101100
7812272682105,1100101010
5308011818805,1100101011
8906222438316,1010110101
6411011265346,0001110100
6802063593721,1011111100
7211101474928,0100000000
7206131486608,0110100011
9002173830009,1111101001
6811033138947,1110010110
9712022424632,1111000100
6101102070801,0010000100
8204141185777,0111010001
5606261739576,1100000110
8501192288727,1110001001
6903091604877,1111010101
5611101528827,0111010010
6502193067090,0111111100
9812111731217,1001011100
5312122218377,0110001011
7807084239697,0000111001
8502183620643,0000110110
6403131019617,1001100010
6807202130298,0110110101
6011162474963,0001101111
5412284930799,1011000011
7910281054165,1101011000
7603171269150,1000111110
5206131861468,0101100001
5202112461672,1111101011
7102213069197,1111011100
7907113864141,0101100111
7511252083750,0111010111
6604124057888,1011111111
7107012818890,1101101101
9010224241961,0001011010
9112193106769,1101110101
5308093923598,1100101010
9805132051366,1000111001
8904111817050,0011111110
5106072482409,0000110001
9204124927878,1101001111
9903032757588,0101100110
7009101609842,1100101100
9309222725254,0000011000
9106092709379,1110000011
8610111637206,0110010110
8210202124226,1001010010
7604233349956,1001101001
9507243841386,0101110100
8904032904947,1100111011
8703272605087,1000111110
6510141585902,0010100001
7507282324132,1001101111
6910161714714,0010100100
6509222786277,1011110101
7003203936271,0000101100
7403154807564,1100111111
5206183165961,1010100010
6505274232297,1111011111
5507014217665,0011010011
8602263470437,1110111000
6806184491047,1111011010
7907043225621,0100101111
6810102506973,0110010001
8602051451286,0110011010
8403034075209,1111001101
8002053549475,0111000110
9609181103273,0010001101
9511084170321,0011000100
9310234128810,0111110010
7107111904233,0101110100
9806191347953,0011000110
7205263401829,0000010011
8707132377202,1100101100
7312031465018,1101011101
9808214519723,1101001011
7605161848332,1001111010
8001044938582,1101100000
5707172312304,0100011101
9902164692970,1000001010
5412263265882,1100111110
8410124832551,1000101100
5810112064331,0000001001
8411111943375,0110111011
7605104173911,1010110110
9605162500315,0000011000
8505273042489,1000100011
7907212886129,1001100101
9003104104476,1100110001
8708043340279,1000011000
9111261303627,0100011110
5609023734306,1110100001
7306013322370,1000100101
6107154057895,0000101001
8009164688927,1101110111
9807283246946,1110011110
8004062218298,1010011011
7409231946546,1001011010
5612281684950,0000010001
8107161147654,0011101100
6107171603270,1101101101
8204184467801,1111111000
9304191291143,0010001001
6602163995468,1111001101
7105192885827,0100001110
5111031099085,0100011100
7504231588065,0000100001
8012153011246,1110000101
5412053713626,1011011110
5310123900852,0100000111
5711261532495,0001101110
8512062106183,0001110111
7808271142388,0000111010
9710073370694,1111111111
7101191835778,1011100100
7712134776426,1110001010
8301281324039,0000011001
8207101173142,0111010110
9203011586722,0011011001
7102221199821,0001000110
7108243738988,1010100010
8611232104618,1100000011
9209042904290,0011110110
5702174565380,1100110011
6712203297199,0111010110
8811021705480,1011010110
9612083536828,0011011101
9803161396814,1000101110
9404104592723,1001101011
7506123138466,1010110101
5204224232062,1111111000
5201232287221,0011111110
5202272297695,1101110100
8105172403709,1100100111
5912233217640,0101010100
8205024820756,0100100110
8604021652850,1101001001
8212031590091,0011011001
8012054923199,1111010010
8211121626936,0111111100
6710014138138,0100010101
9009192567595,0011110011
8401213179834,0011100001
9501064839989,0001101011
6203071613957,1001000110
9303034258588,1101001100
5703134421231,1110110111
6411274570655,0000111011
6806213327244,0111100001
5401141840843,0110010011
8707274008679,1001100110
8503021779422,1101110111
9105273386175,1111011001
7302042866951,1000011111
5607113179987,0001101001
9803144079001,1101010000
6702142859992,0101111011
6510044035402,1100001000
6801021597849,0100110101
8607142209643,0011010110
8806211148994,0001101110
6603181220723,0110111011
9511222065448,1001001010
9109081376777,1111010100
7708213584618,0000110110
8506011937640,0110011110
6902222757014,0011001101
7612011913794,1011110011
7511211121806,1100011011
6302084665926,0110101111
8806111654485,1111100011
6203184426330,0011001101
7503012804718,1110100000
6507213394009,0110110001
9010212183889,0010011100
5001091261407,1000000110
9611092187181,1001101111
5310024358804,1110100100
7904042792724,0011101010
8802041843775,0000011000
9108103923831,0011101010
8104283066020,1000110101
5911044412291,0111111011
9607223093151,0111010110
8902201441368,0110001001
8504122992384,0111100111
9610061165021,0111101010
8903084425453,1000100100
7101133011657,0010001111
5701103016615,0010010101
6204024782199,0110011001
9312042831840,0000001000
8506191523198,1001011001
9105143304873,0010110110
7508161997040,1100010011
7302212786915,0001011100
8009162959849,0010111110
9108223934275,1101010111
8407054096305,0010110101
9506181559079,1110111011
5902151234308,0110110000
9904114407061,0101111000
7503164980706,0100101000
5304183040645,0000011101
5211084393099,1001000011
9904111388535,1100010010
5007214829480,1011111000
8210223618824,0110011010
9411234598447,1010000011
6303264557714,0001110101
9005262367738,0011000100
8912281462044,0101001101
8905282157307,0010101101
5810024537914,1110001000
9001023094573,0100101100
7110273866171,1000101001
9007113028938,1000100101
9307012576126,1101011000
5412032090794,0011110000
8809232340174,1100111101
9309232761355,1110001011
6708221864649,1000101101
9503133542883,0010011100
7601183977947,1011110000
5912223623097,1101000010
5011053228436,0000011110
8712162685824,1110011000
9401062479343,1001101111
5506284270201,1001010010
5910284279915,0000011101
5603243660511,0011000010
7102204297922,1000101011
7009204015582,1010111100
7809233092192,0111111010
5002233859719,1011100010
9309051353506,0000010110
7806263132517,1110110111
8509093371257,0001100111
6911023080000,1100001111
8608171147971,1010101101
6112094527222,0001010101
6608282152777,1000010100
6907021078639,1011010000
5102034030155,1101111000
5303201309947,0100011001
8306272922127,0010011100
7411174102114,0001000010
6412043213967,0000011000
6409223077789,0101010011
8009084159426,1000000011
9002053084563,0000110101
7907144650642,0100000101
6603022208984,0010011101
8805121419535,1011000101
8002263160182,0100001111
7504182230607,1011011000
8401221091107,0100010000
5004072811197,0111110000
9602272033921,1010011100
5207122390180,1100111100
6710271380641,1001001000
7803272647582,1110001011
6004224081419,1110110000
8510012935577,1001010011
9609024388031,0001111101
8708072688332,0101001111
5103063113070,0110011101
5112281714495,1010111111
7801163344744,0001010101
7604062521695,0101010110
8306171650437,0101111100
5202281195622,0101000100
8606024414246,0101000111
7701014842931,0001101110
6602063231764,0101100010
9001214690052,0001101101
8201073180155,1010111010
6511121719896,1110111010
5805172013071,1100010011
5801071638083,0000010010
8308173922623,0101111111
8301223319112,1101000000
9211274399274,1110110010
5006062719525,0001100111
7908143157967,1110101100
5106023861576,1101110100
9910021303668,1010100100
6008041519167,1000110000
5512052769098,0110110001
9312124049732,1101001111
7008204510039,1101110001
8710111420939,1000010011
7112162975512,1000101110
6905163462354,0101011011
8207182350913,0111100100
9603221303090,0111010001
8004113762122,1100000101
8808094030950,0011111000
8502062352073,1011011100
6507013318191,0100101010
7501134202122,0100100110
7907022686296,0111000100
7509252027751,0001000110
9810214220662,0110010011
7506081028657,1000000111
9808133271242,0101111101
5710104031140,0001111001
8009094065488,0101100011
6802012621803,0100001000
9608194781575,0000101011
8002031193051,0110010100
5903144444358,0011100100
9707162629848,0001011000
5205251168846,0100011011
9401271119843,1100000101
8208043873290,0000110110
6202271855030,0100100101
7507012791897,1010110011
7105151638001,0000000011
5711274751030,1011010101
9603264041716,0000010001
9908181224697,0000110110
7901233217380,1001001000
9312212927847,1100011100
9607161953498,1000101100
5510173810358,0100010111
9907104741047,1001101101
6504072303945,0110100100
5804113236858,1001110011
7502262293359,1111011100
9905052170623,0101011011
8403224801308,1100011101
6705271018878,1110110100
5204241487836,0110000111
9707023748314,1000010110
7308213472232,0001000101
9011123751812,0111101001
6506073096124,0011100101
6609254505477,0011011000
8701111782934,1010010010
7808051758033,0010011010
9510233764189,0010100001
9105253842374,0111011000
9902053429232,0110100010
5905034206346,0111100000
7108053708902,0100010100
8901203639212,0010101101
5109233871150,1111111110
8912143455635,0100011100
9107232179419,1110100000
5408081961918,0110011010
5212051587412,1101000010
7408023906754,0111001101
8905283851621,1101010100
9506264625309,1111001110
7209153917954,0101000111
7906102964933,0100110111
6409081977235,1011111111
7111221889237,1101001011
6202282693002,0010101011
8008232700159,1110000011
9804014749621,0101110111
6302233219099,1100111011
5112143618169,0111010000
5201134475076,0001110101
5306134249821,1111101000
5904094073654,0000010100
7105022170992,0011100011
8205011943752,1110111000
7404042834194,0001100000
6107243396571,0001001010
7605182088620,1111100111
6612012934117,1010101011
